size,bedrooms,bathrooms,location_score,year_built,lot_size,price
2579.0747778297723,4,1,5.011629166575049,1959,4428.644386152685,600658.8814169111
1808.315587885968,1,1,1.6573287169900386,1971,4998.937835599285,393174.9509378624
1893.993553832729,1,1,6.659967894182657,2010,7471.059566271268,541165.3690410473
1430.9246774584801,4,2,7.8721256116974345,1977,6783.72621104364,598216.7812862238
2003.6085730439488,2,1,2.1166048423847483,1970,2531.3874154433092,437042.8259499666
2380.038056194207,3,1,8.466519202624163,1956,3234.886096774755,604290.0073096746
2395.7638683638866,3,3,6.31303963073702,2009,5803.739380113735,685855.9667793427
2272.588087815466,4,3,1.3535835049974905,1950,4968.264323206529,564395.426222872
1690.7844164027324,2,1,3.484497612625067,1981,8848.27403026531,466004.66266469413
1674.9354782864243,4,2,1.7064035687926777,2017,5739.92942906994,389394.02013749443
2397.7022366204665,5,2,6.579500878735619,2011,4656.368380932242,664455.5743279366
2405.9994661083656,2,2,5.334866786028063,1952,4747.297577538554,411850.49145649857
1914.0025072840535,5,3,6.310766799562187,2010,5011.728432708211,697618.6375132387
1786.9140462171572,4,2,7.443242776198228,1952,-512.2368446652254,460519.4948493596
2583.62354672285,1,2,7.822328538054176,2011,8397.559494464047,668186.3024811667
1820.0256675933765,5,3,8.48870890798558,1961,5977.0104633955,530069.1099317529
2372.966112261891,1,3,4.809040474278766,2008,3750.254354453332,548707.1005043937
1931.5784125709506,1,3,9.293223212845664,2019,5543.462229448722,594922.6197662912
1476.2336094815,4,3,6.786526845363702,1957,6214.004494119697,392437.47392420704
2806.156070011851,4,2,1.8903189084188599,1986,2076.4440429653887,604219.9727746821
2060.031947865738,3,2,6.594915621480474,2002,4643.460940950731,488102.6721789818
1644.6280100559584,5,1,8.932018146835473,1951,2586.6424822189188,523606.744771569
1304.597166112398,1,2,3.5647383491183153,1981,3297.630688785478,342882.2966702704
1354.9996008815833,5,1,5.126808681351328,2007,5616.830386893005,482234.44092718366
1813.5442979526995,5,3,3.4076016903836326,1992,5592.038145153451,597792.9107803375
2962.5644417667963,4,1,7.976116455369272,1968,3558.107040817128,742015.1289677806
1707.6690606628788,5,1,9.87096672025734,1984,6517.39511900046,648773.3752564302
2723.7274161731025,3,1,6.687738246020739,1967,6659.445470494525,603059.1386540233
1934.618165698458,2,3,6.946134998431696,1980,4870.9638662191755,490435.0143389484
1409.4248044491587,1,2,2.4179205498293257,2021,3195.188159798822,474973.2528069547
1763.394405774802,2,1,4.0113307041021535,1989,2835.0577226875193,470537.11028077145
1359.5060381312785,2,2,4.591938000980013,1976,4674.138073509195,397181.902249751
1572.015774018073,1,3,4.969123024427587,2003,2301.7804858441045,409720.73218202684
1557.1259690620413,2,2,7.983802107696569,2018,7307.245443424843,475418.15722586226
1048.098066259367,5,1,8.301884357572161,2011,3979.7967527817254,431713.8094197941
2756.398034407363,4,2,7.1065889913269835,1976,-987.1378437584917,605745.846816799
2105.5085151111407,3,3,6.3167525633948545,1984,912.043479911988,483163.7062618548
1656.8607971909491,3,3,8.455624019196211,1974,5377.932578921609,498817.77889765386
2110.8788732166945,5,2,4.815614920460941,2018,1852.7599233610003,623932.1522622282
1582.2598031789692,4,1,6.252569180675024,1987,6398.121570160357,511964.3991188614
664.4690173151223,4,1,5.509553554822584,1957,4930.375139029663,318899.1266476189
3478.345816613275,2,2,7.001874322352948,1960,6683.892182923577,706730.2716783759
2094.79993833853,3,1,6.87429691237988,2000,4940.456421375003,549748.9349292589
1705.4934803426177,3,3,3.122508702731876,1954,2938.7693272804363,444912.82555161096
1033.0425941612834,3,3,1.2925833700087144,1987,3411.8454922391365,363687.9937462121
1252.92510242872,1,3,6.084683633305716,2007,7456.514777878559,481429.0510332501
2827.2459647774526,3,1,9.820870575295672,1959,5656.733999294151,744637.4182754707
2750.9692743992337,1,1,1.9199030722563095,1998,2033.4608643143292,609715.7534334484
2376.607517999474,5,1,4.628753552380772,1964,7884.62005727486,615283.3098572005
1442.461480795093,1,1,4.242656784939921,1976,6202.02876992376,369575.60900283797
2754.986993988505,1,1,3.8012217188903032,1994,5427.735805947548,420086.3663354885
2224.8913089721764,4,3,7.658053613013451,1968,5000.342998237575,698720.8311471716
2327.462224175767,2,3,9.730727303393193,2020,2777.0166231203584,579708.3812247769
2223.085472221623,4,1,7.5919696317135985,2006,8651.770027649924,751086.4438163724
1246.506407686948,3,1,3.7165013937904456,1964,4208.731365150713,350024.6935174629
1400.9195246265563,4,2,1.4293999067349317,1989,3266.8518974607705,409125.13069454196
1744.890916795819,2,3,6.392556767712413,1999,4404.617657338336,460581.2937580015
2321.8198537665567,1,3,2.3932099401776954,1954,9557.783710589916,432872.89056170726
1309.7839588784268,1,2,7.051987262882694,1967,1795.9679520912246,410445.64999230474
1912.3267925279047,5,2,9.686467482442016,1967,2592.224919866831,498676.3126688862
1911.6952449184746,5,2,8.066842566185283,1976,5426.961362201877,575261.5607872421
2396.369844663789,2,3,6.620702329239324,1968,1755.2564110421285,570960.9084284232
2337.335767803831,2,3,9.928519580930748,2014,7261.416911938795,665654.9597665966
1494.8870354739336,4,3,3.4415441629327965,1981,4659.262385077644,416614.7764224255
2723.3430847436507,2,1,6.8187481986032825,1961,8996.935413921361,714612.4855546908
1418.380085624855,4,3,3.9124897885582053,1979,6706.1246383314865,409825.35091283894
2546.119720950375,5,3,1.2188336770324604,2019,1947.1366291290278,625276.5354928434
1724.9275508258008,4,1,5.408344404854134,2001,5554.231919933368,607804.3335410022
2081.962976716686,4,1,8.551413624238158,2021,7816.868276563182,680485.9874646334
2112.9937300521524,5,2,4.44761408174908,1998,7328.420296532822,688202.894635274
2098.853720354398,3,1,3.884467045272255,2006,8262.526633331365,570079.7961280613
2337.2495992172853,2,3,7.683770829006919,1970,3348.903886978671,538063.767720452
2195.7297489667662,1,3,3.597915760676387,1953,6056.2522768391655,542349.349032224
2391.8245649352693,5,2,7.3591231616220085,2011,5577.758119077122,678783.0425950835
2232.309980172568,4,1,9.909748796205498,1983,7433.72586749935,637626.8650676793
1367.7723705370781,1,3,3.049230536162342,1961,5260.426937755708,361795.7552564304
2134.8995372789936,2,3,9.565315178321871,1955,5611.70591990097,576639.583629738
1718.0650487473333,1,3,9.311652930037816,1971,3011.6919862421364,470488.3924721138
1445.3687610463583,1,3,3.4257255367902744,1997,4677.612143880966,414282.7679092687
1855.0800536613501,2,1,5.416105055841129,1997,5983.929433337403,474826.39193165296
2091.6177995175453,4,2,2.4998402855909703,1958,4536.84371939068,441343.73628702253
2124.837513993892,4,1,5.209436797850359,2013,6209.223359630592,605435.7482304719
2528.012372570134,3,2,6.066207322175474,1953,8919.071087064,575254.5902835599
2653.654559485789,4,2,6.43479734671011,1987,3573.891052014293,670038.7157446626
2168.140415378678,3,1,8.453666065888315,1972,3490.976450803393,601976.8317933567
2258.553188504705,5,3,7.15681343152273,2022,5157.147157518718,677139.2892819731
2047.6545165878276,2,3,6.114178312009532,1982,3708.1628350490837,434933.386954086
2383.6127318247923,3,2,6.614448800807395,1998,4003.6362369729604,611634.251609224
2243.494069418532,2,2,3.3823304617605654,1963,6486.956163973662,588209.6584122104
1972.755953071098,1,1,5.022031861731728,1953,2594.3394455965617,354536.4936597058
3075.99128350215,2,2,7.721347077168877,2014,3986.222243327997,655858.3163592695
1726.9083182790905,2,3,6.816574808525303,1997,3804.3041534780778,498930.09569268837
2727.2284783541686,2,2,8.011961807828257,2012,6013.048553324382,759619.9080709234
1322.8535368365315,1,1,7.118122899649105,2020,1234.6830296660305,372852.4868020257
2406.8082682257277,4,3,6.853564253902491,1965,8707.382914143047,627934.1679375278
2718.2841758634186,3,2,1.3305529924766717,1996,3497.171572962953,590001.4574108839
1046.39046449604,5,2,3.6669262727505294,1975,4310.445412513146,460099.0633770334
2069.475286527547,2,3,2.167404055238304,1972,5363.065565816389,535240.8319948051
2357.707020622022,2,1,1.374678092955679,1985,7972.257972060097,589303.0076221656
2125.981802064033,3,1,9.615566728988357,1953,7648.9511430705825,606180.7303513624
2189.0779678034814,3,2,7.408754554029828,1971,6739.147449493592,539771.4555931127
2068.111581188332,1,3,7.691525343572516,1962,4894.98956987948,514958.6232626576
1452.876086819204,3,2,4.551854684286264,2021,2891.6981905864204,534688.9123558743
3184.022796077721,1,1,4.502925178262622,2006,7320.569711420025,751226.9028780732
1748.2310683421003,4,2,1.3627133270412854,1985,3028.33010974408,498356.3899826593
2217.0806193894527,1,3,1.463634491788326,1952,5219.8092284403165,461461.6685409234
1676.5801614572865,2,3,2.2927504545872246,1986,4575.748794063673,477746.1463151665
862.0684049896508,5,3,9.57774872441465,1999,1794.0509046526454,450016.68370830757
1537.7435631255155,2,1,3.610093730358256,1979,3728.285242267837,423194.08653364144
1276.196653862431,1,3,1.082849663835581,1996,9858.71159270687,314298.29419319157
2545.7837696122447,2,1,9.271465143337473,1963,4322.60979382987,543940.6112394503
1696.5659919777725,4,2,7.530056165293747,2003,941.7362359589906,438114.62284139026
1742.9543304100184,4,2,6.0909558897519105,1991,4130.6943250338745,612877.8660210919
1467.834643698132,5,1,2.758214228009802,2015,4429.67183571171,461218.51201114664
2047.0176993575512,5,1,6.815152093171697,1950,4318.530820499943,513222.1436591439
1641.7707418193595,4,1,3.4216775977480065,2008,7253.765346732684,482591.97137201217
2496.1773656233945,4,2,7.024712231195956,1952,-1215.326342370483,590857.797618135
2151.0196615445802,2,2,7.348212807021719,1977,5293.897226581942,518736.1785941039
1714.087107137776,4,2,3.4926772396171506,1964,5748.3219179729285,476844.2356600199
2425.1165259185095,1,2,3.220373000295716,1986,8367.70848424577,563922.7404976314
2003.9702615116191,2,1,7.095857961178198,2018,5950.710366649228,557214.4458439978
2010.7484528449754,3,1,7.854393491890321,1996,5925.500828976573,552710.4943517226
1268.682548134037,5,3,2.390001165803563,2021,5120.988568513564,410782.8845920678
1964.456933607343,5,2,9.889185786307223,2004,4188.164395691042,633076.3159877645
2160.772319658999,5,2,1.4012125005048408,2014,7842.713323926749,671818.971554979
2666.7834110991726,2,1,1.824631413058311,1993,2882.8418407261524,570631.0087957601
1624.0531850483385,4,2,3.850400608098931,1998,4037.624042676594,628088.0256317831
3139.0543116927556,1,3,2.9489676253237977,1983,2071.3336882398276,559465.9201854122
2278.434158414493,3,1,1.5494499115371925,1964,4554.936414640868,497185.54758124176
1240.2940619830963,5,3,9.113727609380616,2003,2441.787689895233,530463.5370383583
1577.4009429572218,2,3,2.47080888431998,1987,7911.709822960971,487387.18426726473
2710.4995821084094,1,2,3.6542104904076136,1961,6223.661413702443,574805.3158505316
2621.6145714811973,4,2,4.427758383984448,1981,8731.367605179563,706611.1353335616
2009.0467407802514,3,2,1.0959900311089448,2008,3206.0136255880197,568064.8275990207
2074.958851528926,5,2,1.8765886834969736,2018,4689.444566390102,650172.8355409674
1417.6948631370144,4,1,5.32877007717908,2002,4071.356849068117,450805.2316286416
2660.721370117671,2,1,3.3045165119224578,2014,6577.7640062173305,605288.9302283374
1506.1164566127663,5,3,5.21636255984259,1970,5985.226976784115,495712.47974304477
2422.370555561709,2,2,7.139794350659245,2019,6038.4866042502035,657884.4640812152
2676.0211843325687,4,1,6.168446217537207,1976,7033.247817375034,750681.8916860378
2024.0777771097544,3,1,7.684430563905998,1995,7488.6704339497055,646779.4862202851
2483.8056830610994,5,1,9.843734569755515,1962,7864.696232149305,678288.2263672125
2923.819854012847,5,1,4.501649834841574,1979,4422.374651602335,780687.5348276641
2133.984399605369,1,3,7.790272314137574,1986,8318.490518821156,576256.3661420664
1912.3490917840268,5,1,2.711001461305064,1971,3673.5948436572235,586751.3167620003
1966.5735712242417,1,2,1.1692750341180322,2008,7241.935500130829,494713.1802944961
1628.5060486639559,4,3,9.306179858517778,2000,6695.860037640666,622263.6273557519
1617.2081036315633,4,1,4.887666155218479,2019,5879.443443821619,593183.407643648
2221.2033819128515,3,1,5.645735356697763,1975,7242.928983864382,624653.2272909991
1918.0250889253577,4,2,1.3367189797985475,1971,7453.651101358322,547655.0343856504
2163.784588425633,3,3,5.098172673245554,1956,10228.320518831992,679712.5056364138
1255.0319250737143,2,1,2.0782673263416878,1979,4750.3764975078675,361624.71208962967
1953.69058740643,1,3,9.770834886714715,1999,8494.883958886887,560969.3951307354
2515.0589250452317,2,3,4.032771362499871,2016,2998.6650927552273,673305.6991402474
1440.537861511991,3,2,7.359822663648988,1985,7188.613938062353,395156.033508542
2008.2632070672755,5,3,9.417630254117372,1994,2277.973774807989,610585.718246284
1072.6953445507945,1,1,8.201097326545826,2021,6433.647045664736,426438.6913206838
1347.2689888634131,2,2,8.043066342670908,1956,6178.244371438099,429427.28898129833
2403.8304438390246,2,2,7.887080894342237,1956,4706.834872837317,497607.51319452096
1845.3578533435252,2,1,5.759733348547206,2004,6822.547889059808,567517.4401412392
2911.0364327692714,4,3,4.067951239858784,1986,4710.061080326316,666994.8280572633
2216.2215552121565,5,2,9.119716953819303,1998,316.5626188770102,542376.2519119078
2265.297832444662,2,3,2.8561293249453836,1986,3986.50233935744,603525.2758634744
1461.7589750525503,2,1,4.2916048390055055,1999,2700.40853466796,418736.17269484425
1807.4473115777735,2,2,7.468645652580367,1981,3427.6015740521143,474086.96303164575
1633.6819089761939,5,1,5.551348632926143,1952,7411.200095281323,498821.2360010541
1467.2791302247072,2,1,6.00019257368363,1975,3928.14047272952,523774.3263285083
2331.9465630480677,1,2,5.639081225034491,1997,2089.808998644227,633315.4312046609
2432.25793288434,4,2,1.0327833142712883,2000,3593.2881501593592,558273.5151128039
2199.4685970837245,4,1,2.4022027982452707,1994,3868.9597798210652,528844.2551515992
1585.9664033870065,2,2,9.217494907564395,1978,5158.206533702335,514505.5932518072
2165.3650175487314,5,1,7.774192692467437,2002,1633.070591744167,701940.0015673349
1043.6607992671718,5,2,4.337966689462293,1970,6442.426271444171,356641.8076675474
2661.50463435402,3,2,2.6440533331856346,2002,5463.726286283149,587758.488802243
1350.9249121812818,3,1,6.273388612256781,2001,4554.006155969997,455349.324408756
1439.7705087807683,1,3,4.0981153934684125,1994,4000.233094839494,340513.95575811464
2057.6461347850964,1,2,2.5147932776519824,1960,4989.013915591528,396529.5237820905
2102.079780121023,5,3,5.638126671163906,1991,5228.081808720612,654441.7249723984
1963.6257007741078,1,2,1.1640457607454522,2016,5009.473000325913,482381.96345918055
1444.9360295088518,3,3,4.918263933064113,1962,4553.87336098562,449805.4829992767
2566.6739968016464,5,3,1.065484504116533,1977,5119.154248722226,671140.4929850157
1157.025399465375,3,1,7.143447364874266,1966,7153.866872847679,386930.9280470301
1258.3655047757775,2,2,7.006208494822896,2022,7736.1486671806015,489909.7516855505
1946.5086140227593,2,3,5.947351193658312,2000,7262.475433559883,544023.7338974779
1367.883009077806,1,3,4.651251585544134,1953,6779.830687332254,306703.70281317725
2611.3126381379625,3,3,1.6136766649209666,1976,3198.423592076434,577894.8903123813
1410.8926822935427,5,1,7.840657010290345,1986,2447.714165596223,529487.1121933279
2778.513576105156,5,3,3.168902146764233,1964,3726.1160691104133,611281.3643754085
2517.5610828857866,1,2,4.921476291666288,2003,3987.2831649657824,591754.0808753951
2617.5278677537917,3,1,2.2525877977155626,1997,3356.648958627223,661288.6270648639
2943.552991476623,1,1,6.359128559023869,2016,2376.5685933624973,593404.7523185576
2040.6139620478828,5,1,6.707181412328356,2020,5767.350390946688,720979.920281432
1493.5127020900213,2,2,6.346435224024946,1973,6937.3734086818,362243.6250409336
1948.496062115679,3,1,1.6670236198582944,1992,7189.3075044869,659615.6602909984
1716.6671972955187,1,2,9.581799112037478,1979,8169.594414852318,542257.6949966031
1645.4043637431387,2,3,5.6970126221605115,2000,4011.0218895002754,432119.51335482567
2075.426718403416,4,1,5.577084667611359,2018,2088.8743721448855,574352.0250258978
1844.1478928961267,3,1,6.591848435450401,2001,2152.907887947504,529742.4753446021
1623.8951578415017,5,2,6.353983144815486,1976,5653.068926679082,573140.6070365368
1877.2988037063708,5,3,3.248450562449616,2010,5847.679211804212,577790.5398470698
2274.4892321018524,4,2,5.001537337876813,2008,307.3597420825008,576693.975144532
2478.208603296348,3,1,4.053555313440821,1960,6116.422203420891,623526.8861346092
1198.538043404505,1,1,6.727457991998613,1960,7947.382580481745,344692.61664333625
1848.3994568357289,3,3,2.597286407034147,1996,2462.8166748503963,520546.30598358205
1929.3283972626477,3,1,1.3413194365040368,1985,4191.33014449827,503372.6799103602
1408.7399888861842,4,1,6.743931104035137,1985,5151.015228430058,605063.6420608708
1940.1471334796506,5,1,6.452271028185353,1960,2805.7025733922796,490419.4609633904
2073.9978047700138,2,3,8.608890710001237,1968,4687.282917721861,542178.7285538957
2259.4172726404954,5,3,2.0801589200960775,1973,3062.506237697483,622726.2032167064
2038.579012815835,3,1,7.094076807606845,2000,5235.837135954758,546619.2868066597
1559.5252950012223,5,1,2.043580410381267,1963,5326.0944993084395,417065.8742600263
3006.0150137859237,4,3,1.9705331511709425,1974,6105.327820525516,693106.7676581924
2414.563385810799,2,1,1.243941194559211,1967,7286.160421901168,501807.8936033633
2276.3598723249333,2,1,1.2304969330687963,1968,4392.530225771738,553544.3338192147
2502.4156285054682,1,1,1.2491942797374413,1969,7515.924924775487,496789.4568043982
2122.3045859052386,5,2,8.796949607654478,2013,4764.7382324202845,594809.170722678
2643.1504427609775,5,2,7.234808477616327,1954,7116.170098472756,808323.6274430658
2028.4359751428822,4,2,2.797787117607002,1971,4017.3923040109535,506074.65444636694
2000.873730137092,5,3,6.748738662363987,2008,2956.7853441714515,696371.6204623041
2317.614239395602,4,2,4.384199750513324,1975,6446.735842238169,567030.1398961691
2788.1787731454615,1,2,8.664100370955993,1996,2620.7900450465972,653521.2495738101
2756.0243076446536,3,3,2.546274149500964,1999,4463.17252505117,674032.9656996473
2296.423799129998,5,1,9.496657603394132,1968,5892.193976987452,743981.5359022162
2258.3059292884,3,2,3.6254073747581312,2014,5660.524303741016,628690.2156301354
2348.021205548243,1,3,1.6838488525327056,1986,5976.316237143419,463861.8558206888
2492.8104566682987,5,2,3.490918273575266,1951,3219.010078518406,629737.3845173183
2649.365969706621,5,2,9.649658284365085,1966,3941.0443348937024,615578.5649468213
1881.707957998075,3,2,3.9747750034218408,1951,7538.22368470223,499855.5055651944
2659.0306449186955,1,1,3.7189420594972025,1953,7126.694092701395,637866.0105638601
2171.497557035653,1,2,2.9998465183874234,1954,7508.444683385778,566457.8403959891
2325.465811249975,3,2,4.799954959635345,2018,4016.958333784523,643695.2577953541
2690.9746607669977,3,1,3.5882436839952576,2019,4794.712108393119,562781.8680829181
2373.531125045339,5,2,3.3907248853473195,1990,3250.985375146175,601411.7252660708
2457.99778157642,1,2,8.262143760901605,1963,5531.6187579057605,585592.7848475769
1805.2907333587893,2,3,3.9171623668623363,1982,3293.9519582035928,410390.6239296706
2749.15577187484,1,2,2.8644060001429823,1979,4049.3841065588326,537392.3278941858
2347.8433555380625,5,3,7.172421044185308,2007,6973.488993796842,635957.4739905444
2063.0328589202486,3,2,1.8161784148729367,1978,2566.1559664281826,525441.2792243321
2550.537193446551,5,3,3.1100729202236423,2020,5384.9271567706855,651287.0230932602
3293.9152488802492,2,3,7.106611019332164,1950,4452.546943212484,613768.7767995845
1415.5377490890328,1,1,3.017636781720037,1991,2316.335479825865,464415.4151846254
1598.133688538359,2,1,1.2086015949729085,1973,4227.131327026518,304876.2543520775
3342.6526544179424,1,2,8.047335767608834,1950,913.7006425601594,657195.3302741963
2213.347421152187,5,1,4.220447219865316,2013,3023.241530308046,612152.4671416054
2095.434839315784,2,3,5.212226969681466,2021,2437.4210301370645,556586.787975501
1942.3071291689175,5,2,6.009760249441117,2006,8293.480997518187,579696.6011857416
2604.21800048572,5,3,6.206349938051507,1960,10120.402699368813,693027.3358256501
3305.6236544051435,5,1,1.1681129167956392,1977,4483.447916932813,701290.6542843836
1667.4057296333272,2,1,8.397492219368441,1958,5750.489144864991,477107.20085336675
1951.561636405333,1,3,3.207861732109677,1981,6095.240980777934,482489.82603059435
1824.6364357160671,5,1,6.967550694509955,1960,4283.074840495047,593817.3462275496
2366.432488409639,5,1,6.868347730479106,2022,3115.937421827625,696228.8147313735
2611.1967188252875,3,3,6.900205031372097,1958,5544.906452476937,569760.9503313976
2810.4663926665585,3,1,9.352564788598006,2010,6068.753964961113,703309.1745873187
2383.3591413101403,2,2,5.1102759052955244,2007,3999.3905784924723,529268.5500681765
3259.6663956218085,4,1,5.63611164135521,2022,4509.161401954256,817420.0291253309
1712.6235083962936,5,2,2.0657884604106598,1981,5265.127259751948,496871.195781082
1582.7297237836478,2,1,4.112738750564958,2014,5551.633831572572,548103.1699392678
2734.672146658105,1,1,1.1581481704621477,1993,5305.309916822291,575870.129532226
2061.4161597981683,2,3,3.93040063000778,1995,4982.437290037123,458347.82682893355
1312.0298382923595,5,1,5.520218262668902,1986,5988.681690432524,526246.4000443255
1841.9685141812754,1,2,1.5614625951171623,1968,4417.669372530857,355645.4565205991
2127.829327048637,3,1,7.076221662656062,1991,3695.976323615606,555949.5246137753
1676.8758810463223,5,2,5.001800384409581,1979,6135.274835836692,568235.0093925563
1492.6696564527056,3,2,1.5860711271244452,2007,8157.25667170427,495043.5425935614
1896.1854317370621,5,1,4.918005255463001,1960,7867.405494929718,587492.1395939538
1467.7332898191444,1,1,2.3150474907649303,1986,4025.3793077109776,380857.5829686222
2317.565519490116,5,3,8.578056791818963,2010,4695.145641016948,630483.5057174315
1028.0975765535768,5,2,5.6508404873502975,1960,3026.6482384904775,446647.3238944708
2045.2124639827111,2,2,6.174278547450069,1992,5066.684992103444,479982.3099679975
2259.754944054151,4,2,4.199249257898544,1970,7842.192537138642,624230.5628844978
1954.7293801258118,2,3,4.324552459776763,1956,4590.376916626506,506719.66876274743
2546.6114485354365,4,2,3.0789762060037855,2003,2760.7296653161784,599135.2806595112
1314.719382897932,4,2,7.993607660455866,1997,9158.121809662462,561713.9290021183
1649.4552493119427,1,2,1.119085878835452,1951,9707.950078830723,398303.05660662765
1834.9826768745552,5,2,5.9696758315846505,1967,3620.294345324997,641812.7783442687
2356.362284704653,3,3,2.5727683874094356,1950,5517.355563652231,485593.10922373924
2109.2537930230606,5,2,8.617719231887127,1987,5771.461602488951,634339.1632495682
3071.682991371209,4,2,7.08460022910461,1968,6928.975729632925,737881.0488208171
1597.1070515130534,4,1,2.155520333244482,2005,4831.084507683668,566503.2433770079
1302.5055507096745,1,1,4.821464139444879,1977,2376.878810048072,418930.1895188957
2894.5444914665304,2,3,5.342030670562302,2019,6571.649675417223,731159.3906121919
1284.5707080338086,4,2,9.829845760926704,2019,2787.3677646979045,524358.2292363982
2341.5313556995225,4,2,6.537592131198213,2010,4356.377092550191,655638.2572446126
1510.6649789890153,2,3,7.7283341502939225,2013,3290.752751865313,466204.1961346139
965.340824576157,3,2,7.532195027579864,2015,9298.854157952946,474173.2855052532
1812.608103093384,2,1,4.947397679100929,1972,7045.347898621824,489520.4431436944
2449.74998123858,2,2,6.528252480181377,2013,4484.770047170606,637240.5267227164
1389.1144557634632,2,3,2.8959097730266166,2000,4230.875638110589,363810.12300084543
2288.0473640724153,4,1,7.613667122174982,1989,7042.667879200988,684719.1686974529
2381.431780593226,3,3,4.209933710723526,1983,6717.4032002528875,555188.7482344639
1364.1549292403479,1,3,3.8431516220815682,2003,3384.2879046961566,269979.89689710323
1886.1193556438147,1,3,8.5554319138793,1973,7821.737155800136,547734.7634408046
2788.537411163582,1,3,3.565023282701436,1976,3263.4921152558186,589771.8097502221
2325.2963099818717,5,1,1.4216390394270313,1980,4859.801625128119,615441.6240031981
1869.25376771199,5,2,8.282246333855959,2015,6053.490767544783,659477.8316416239
2207.6477406269596,1,2,1.6383480429834933,1998,2203.247307289698,494505.15305876243
1657.368345764776,3,3,2.7601101920665756,1966,5944.792667392263,393394.08090886753
2556.8478391925123,2,1,1.7908062086251408,1975,5666.135423175292,612328.1699817481
2556.6300323010696,2,1,1.263854659083353,1973,3975.229660991602,492747.46809719445
2060.4529575430274,4,2,8.075418390102424,1972,4121.716030075878,578276.6772908868
2115.3530782288467,4,3,7.453183081445271,2022,8537.041595013588,748913.5798607856
1500.6015624971637,4,3,6.856464381910238,1968,6676.948369427981,564396.4511636425
1323.9817864660854,2,3,7.796998932745739,1952,7662.720673765146,424782.3304725568
1811.6976280292347,5,1,5.884003490997358,1962,6307.74631975235,619321.7848220225
1956.299145154411,5,2,5.090157727673494,1954,4907.219774292743,540730.5896553816
2531.3137486939945,1,3,1.9792749522426534,1957,6129.4784320629715,621279.5551503699
2461.2138753091554,4,2,9.536940521045963,1955,5868.665990413043,656513.357632446
2092.4164441795465,5,1,2.3214083881988294,1950,7127.204115651648,567677.8933558009
2595.2694921863936,4,3,3.7665518499047352,1962,6418.1727518908065,583407.0132960522
1528.2569105927982,2,2,9.978801915709703,1953,5280.3233756735435,492525.2771618257
2538.6684436391847,3,3,4.19974914123595,1960,6194.329240794147,599369.7395020282
1604.7856428252662,4,3,4.096718322726307,1985,8733.788768660703,523363.14711369155
2619.8472650321214,1,1,5.625132314156418,1993,1026.8173583884823,594092.2205753082
1993.3267676150094,3,3,9.578954537104874,2005,7274.689361758999,605159.1334479814
1000.8566617311313,3,1,5.520199071825424,2003,4766.674368072718,400456.8121033293
2365.078582015721,5,1,6.733287344646638,2017,2199.9237870279276,697629.7104780829
2404.77287975039,3,3,2.2926075245306494,1987,4865.831598210207,538769.6352345519
1771.709972755709,1,2,3.8041638392722414,1982,2786.862112598174,352745.49971903086
1814.3702108029916,5,1,2.5947878648486564,1958,6087.625390549671,525187.8926684584
1920.2273600576982,3,1,5.314394444638862,1987,7157.233719940285,492889.11044055375
1037.4240936868641,3,1,6.574477494967054,1977,6475.930250136709,535452.4816507712
817.6359134524282,1,3,3.7934310226027916,1991,2358.081699502942,352723.7489485787
2650.8128190651946,5,2,2.2251929010141818,1955,6416.050661325276,587175.366025196
1587.9661662947117,5,2,3.0521795809408716,1971,3279.042155465722,500858.9161805942
2927.632054788182,3,2,9.776190515196163,1982,4853.890838528272,736898.6945850746
2685.200900569457,1,3,2.908616477336404,2004,1971.4629562478449,691549.8962731358
2783.597657134869,2,1,2.3548014238352724,1974,7045.060795226416,594000.5086569592
1674.8505237664226,1,3,6.062665316272042,1992,2487.226799111212,427252.35900978325
1195.7994065347095,3,2,9.977742392803789,2017,5701.553249116359,522480.19770918635
1456.5588467028224,3,3,2.879396092509435,1982,8176.793274712738,457616.7459815662
1776.772636423544,2,2,5.341217965170255,1989,3765.605064654168,468863.5336656982
813.3851335746799,2,3,6.682227700007031,1986,5281.308989357582,320769.216283788
1762.2871554379165,5,3,2.1117950587567726,1950,3401.26614941234,456023.9683838841
1899.1609862444445,3,2,5.930946161686168,1957,4057.561697832315,487391.1289017007
1352.7895142066527,5,1,2.0178184598380042,2007,8513.114813365366,581159.7071002631
1479.7574508770838,3,1,4.972166089967916,1956,6534.2718845317795,387443.43851042766
1889.700739409599,1,1,9.875794318301828,1982,5614.663622628989,583515.4734941382
2178.1432741551507,4,1,3.438215234824156,1979,3253.6906497041978,470633.34404989745
1554.5886659998778,5,2,7.611704154349178,2005,5046.508679737277,500201.7413307292
2146.126304788135,5,1,6.181706179798439,1956,3155.6290949008226,559102.6357818751
2068.4230039939275,5,3,5.213416345846282,1962,7723.1228437919945,634579.7673591969
2023.4429295091954,4,1,9.175432336349477,2018,2841.6553720125244,580298.6188026152
1673.9929380717115,4,3,6.954283711060247,1991,6194.503137697427,531327.2138302746
1333.3102019823086,2,3,2.7520155488634916,1961,4435.039508989055,314503.94038730627
2848.2259899503697,3,1,6.839574507940038,1967,5820.2589422858,708734.3379611416
2315.152958228713,1,3,3.9045500645594253,1996,7983.5235142206675,589685.6951947808
2502.865826530369,5,1,2.9572166633757244,1969,1543.2284043972954,560915.5819845754
